block,image_id,image_type,manipulation,phase,subject,verbal_id,semantic_distance,verbal_acc_corrected
2,bullet,target,regular,post,tmj4b573x8p5jny,train,0.6543009796826058,0.0
2,sidecar,target,upside_down,post,tmj4b573x8p5jny,peach,0.7746309178106916,0.0
2,ginger,target,horizontal_flip,post,tmj4b573x8p5jny,rock,0.7443335511114154,0.0
2,drill,target,horizontal_flip,pre,tmj4b573x8p5jny,basketball,0.7676226043620681,0.0
3,backpack,target,horizontal_flip,pre,tmj4b573x8p5jny,beaker,0.6787034444401867,0.0
3,puddle,target,regular,post,tmj4b573x8p5jny,puddle,0.0,1.0
3,sardine,target,regular,pre,tmj4b573x8p5jny,grill,0.7698965361328971,0.0
3,buoy,target,upside_down,pre,tmj4b573x8p5jny,croissant,0.8336503295628931,0.0
3,peanut_butter,target,upside_down,post,tmj4b573x8p5jny,peanut_butter,0.0,1.0
3,drill,target,horizontal_flip,post,tmj4b573x8p5jny,drill,0.0,1.0
4,scarf,target,horizontal_flip,pre,tmj4b573x8p5jny,chess_board,0.7733475293505484,0.0
4,backpack,target,horizontal_flip,post,tmj4b573x8p5jny,backpack,0.0,1.0
4,buoy,target,upside_down,post,tmj4b573x8p5jny,buoy,0.0,1.0
4,parking_meter,target,upside_down,pre,tmj4b573x8p5jny,tower,0.7057684162306822,0.0
4,sardine,target,regular,post,tmj4b573x8p5jny,tin_can,0.617978838985372,0.0
4,missile,target,regular,pre,tmj4b573x8p5jny,rocket,0.7083886044693339,0.0
5,missile,target,regular,post,tmj4b573x8p5jny,plane,0.5759325222427851,0.0
5,scarf,target,horizontal_flip,post,tmj4b573x8p5jny,scarf,0.0,1.0
5,parking_meter,target,upside_down,post,tmj4b573x8p5jny,phone_booth,0.5459345682803365,0.0
0,gutter,target,horizontal_flip,pre,ehevwpgdww8azak,car,0.7371802868963306,0.0
0,drill,target,upside_down,pre,ehevwpgdww8azak,car,0.8284073295897443,0.0
0,gargoyle,target,regular,pre,ehevwpgdww8azak,car,0.6737982157338083,0.0
1,steak,target,upside_down,pre,ehevwpgdww8azak,hand,0.7221586305948635,0.0
1,gargoyle,target,regular,post,ehevwpgdww8azak,map,0.8371577590372781,0.0
1,gutter,target,horizontal_flip,post,ehevwpgdww8azak,toy,0.8325402049298635,0.0
1,sardine,target,regular,pre,ehevwpgdww8azak,car,0.7423556687202175,0.0
1,scarf,target,horizontal_flip,pre,ehevwpgdww8azak,work_bench,0.7738938258698483,0.0
1,drill,target,upside_down,post,ehevwpgdww8azak,car,0.8284073295897443,0.0
2,sardine,target,regular,post,ehevwpgdww8azak,car,0.7423556687202175,0.0
2,pedal,target,upside_down,pre,ehevwpgdww8azak,car,0.4926938723002335,0.0
2,bullet,target,regular,pre,ehevwpgdww8azak,car,0.6137560150932831,0.0
2,scarf,target,horizontal_flip,post,ehevwpgdww8azak,map,0.8713070733230281,0.0
2,snail,target,horizontal_flip,pre,ehevwpgdww8azak,acerate_leaf,0.6031623945068687,0.0
2,steak,target,upside_down,post,ehevwpgdww8azak,car,0.8473167277636514,0.0
3,shears,target,horizontal_flip,pre,ehevwpgdww8azak,car,0.7916783078260022,0.0
3,bullet,target,regular,post,ehevwpgdww8azak,map,0.8411596563058181,0.0
3,surfboard,target,regular,pre,ehevwpgdww8azak,towboat,0.6700819022487221,0.0
3,snail,target,horizontal_flip,post,ehevwpgdww8azak,cat,0.4864683299027877,0.0
3,pedal,target,upside_down,post,ehevwpgdww8azak,chain,0.5930546465141939,0.0
3,magnifier,target,upside_down,pre,ehevwpgdww8azak,car,0.7925982303562586,0.0
4,magnifier,target,upside_down,post,ehevwpgdww8azak,ice,0.8387735911174297,0.0
4,bat2,target,horizontal_flip,pre,ehevwpgdww8azak,map,0.9058098462165692,0.0
4,missile,target,upside_down,pre,ehevwpgdww8azak,bridecake,0.916018207636959,0.0
4,shears,target,horizontal_flip,post,ehevwpgdww8azak,car,0.7916783078260022,0.0
4,surfboard,target,regular,post,ehevwpgdww8azak,boat,0.4915041673337825,0.0
4,sidecar,target,regular,pre,ehevwpgdww8azak,babe,0.7139667528383562,0.0
5,bat2,target,horizontal_flip,post,ehevwpgdww8azak,eagle,0.6929551470649553,0.0
5,missile,target,upside_down,post,ehevwpgdww8azak,brick,0.8532255502997481,0.0
5,sidecar,target,regular,post,ehevwpgdww8azak,bird,0.6647347821570178,0.0
0,candelabra,target,regular,pre,4njgp7d9w4oh7vc,plant,0.7229553996166422,0.0
0,lip_gloss,target,horizontal_flip,pre,4njgp7d9w4oh7vc,gun_trigger,0.8621091008168233,0.0
0,steak,target,upside_down,pre,4njgp7d9w4oh7vc,fish,0.4884316832535151,0.0
1,candelabra,target,regular,post,4njgp7d9w4oh7vc,bark,0.6910033471946568,0.0
1,lip_gloss,target,horizontal_flip,post,4njgp7d9w4oh7vc,gun,0.8803738557801007,0.0
1,steak,target,upside_down,post,4njgp7d9w4oh7vc,fish,0.4884316832535151,0.0
1,puddle,target,regular,pre,4njgp7d9w4oh7vc,cow,0.7681564993768211,0.0
1,puffin,target,upside_down,pre,4njgp7d9w4oh7vc,tree,0.6126958903034578,0.0
1,buoy,target,horizontal_flip,pre,4njgp7d9w4oh7vc,water_filter,0.6695460359091783,0.0
2,puddle,target,regular,post,4njgp7d9w4oh7vc,bank,0.7016463436426965,0.0
2,buoy,target,horizontal_flip,post,4njgp7d9w4oh7vc,buoy,0.0,1.0
2,puffin,target,upside_down,post,4njgp7d9w4oh7vc,tree_stump,0.6897324671549621,0.0
2,bat2,target,horizontal_flip,pre,4njgp7d9w4oh7vc,arm,0.6456293390946798,0.0
2,rattlesnake,target,upside_down,pre,4njgp7d9w4oh7vc,snake,0.2809631244376995,0.0
2,mannequin,target,regular,pre,4njgp7d9w4oh7vc,glasses,0.6545192248685023,0.0
3,bat2,target,horizontal_flip,post,4njgp7d9w4oh7vc,arm,0.6456293390946798,0.0
3,mannequin,target,regular,post,4njgp7d9w4oh7vc,bank,0.7748983812716104,0.0
3,bullet,target,horizontal_flip,pre,4njgp7d9w4oh7vc,window,0.6548409972200107,0.0
3,dumbbell,target,upside_down,pre,4njgp7d9w4oh7vc,teething_ring,0.6516575346592135,0.0
3,ginger,target,regular,pre,4njgp7d9w4oh7vc,otter,0.6851461041981748,0.0
3,rattlesnake,target,upside_down,post,4njgp7d9w4oh7vc,snake,0.2809631244376995,0.0
4,peanut_butter,target,horizontal_flip,pre,4njgp7d9w4oh7vc,whirligig,0.8106286785255686,0.0
4,axe,target,upside_down,pre,4njgp7d9w4oh7vc,bubble,0.9913545689280204,0.0
4,dumbbell,target,upside_down,post,4njgp7d9w4oh7vc,shark,0.7040450755622543,0.0
4,ginger,target,regular,post,4njgp7d9w4oh7vc,otter,0.6851461041981748,0.0
4,bullet,target,horizontal_flip,post,4njgp7d9w4oh7vc,window,0.6548409972200107,0.0
4,banana_peel,target,regular,pre,4njgp7d9w4oh7vc,grass,0.6563093322783999,0.0
5,axe,target,upside_down,post,4njgp7d9w4oh7vc,rock,0.7352108963409915,0.0
5,peanut_butter,target,horizontal_flip,post,4njgp7d9w4oh7vc,whirligig,0.8106286785255686,0.0
5,banana_peel,target,regular,post,4njgp7d9w4oh7vc,grass,0.6563093322783999,0.0
0,punching_bag,target,upside_down,pre,os8dqzoyr61swfn,toolbox,0.6788077651965971,0.0
0,puddle,target,regular,pre,os8dqzoyr61swfn,kaleidoscope,0.6439814805816872,0.0
0,steak,target,horizontal_flip,pre,os8dqzoyr61swfn,typewriter,0.7755067459510072,0.0
1,bullet,target,upside_down,pre,os8dqzoyr61swfn,book,0.8632729170170231,0.0
1,buoy,target,horizontal_flip,pre,os8dqzoyr61swfn,seal,0.5743384195521448,0.0
1,lip_gloss,target,regular,pre,os8dqzoyr61swfn,pencil,0.7475401975983139,0.0
1,punching_bag,target,upside_down,post,os8dqzoyr61swfn,knife,0.7114851466484775,0.0
1,steak,target,horizontal_flip,post,os8dqzoyr61swfn,bowl,0.6751469764829434,0.0
1,puddle,target,regular,post,os8dqzoyr61swfn,puddle,0.0,1.0
2,surfboard,target,regular,pre,os8dqzoyr61swfn,safety_rail,0.7209934313155479,0.0
2,grasshopper,target,horizontal_flip,pre,os8dqzoyr61swfn,plane,0.7174472794589994,0.0
2,shears,target,upside_down,pre,os8dqzoyr61swfn,magnifying_glass,0.6698624531017348,0.0
2,buoy,target,horizontal_flip,post,os8dqzoyr61swfn,ball,0.7339549516783258,0.0
2,bullet,target,upside_down,post,os8dqzoyr61swfn,bullet,0.0,1.0
2,lip_gloss,target,regular,post,os8dqzoyr61swfn,pen,0.808221582889206,0.0
3,peanut_butter,target,horizontal_flip,pre,os8dqzoyr61swfn,pot,0.5773238077796632,0.0
3,puffin,target,upside_down,pre,os8dqzoyr61swfn,machine_gun,0.818072721297522,0.0
3,surfboard,target,regular,post,os8dqzoyr61swfn,machine_gun,0.8258290378035595,0.0
3,grasshopper,target,horizontal_flip,post,os8dqzoyr61swfn,caterpillar,0.3159746695015557,0.0
3,magnifier,target,regular,pre,os8dqzoyr61swfn,disc,0.7628792967143194,0.0
3,shears,target,upside_down,post,os8dqzoyr61swfn,saw,0.6288260408115856,0.0
4,peanut_butter,target,horizontal_flip,post,os8dqzoyr61swfn,peanut_butter,0.0,1.0
4,puffin,target,upside_down,post,os8dqzoyr61swfn,horse,0.6936065199476855,0.0
4,magnifier,target,regular,post,os8dqzoyr61swfn,glass,0.7022663334898391,0.0
4,sardine,target,regular,pre,os8dqzoyr61swfn,washboard,0.7685105950381311,0.0
4,parking_meter,target,upside_down,pre,os8dqzoyr61swfn,door,0.582508864444919,0.0
4,polar_bear,target,horizontal_flip,pre,os8dqzoyr61swfn,saddle,0.8428814772367579,0.0
5,sardine,target,regular,post,os8dqzoyr61swfn,sardine,0.0,1.0
5,parking_meter,target,upside_down,post,os8dqzoyr61swfn,parking_meter,0.0,1.0
5,polar_bear,target,horizontal_flip,post,os8dqzoyr61swfn,polar_bear,0.0,1.0
0,carriage,target,horizontal_flip,pre,su0zcvsewa8gqv1,map,0.8321543809763241,0.0
0,surfboard,target,upside_down,pre,su0zcvsewa8gqv1,mask,0.8277701718006704,0.0
0,missile,target,regular,pre,su0zcvsewa8gqv1,street_sign,0.8616379705679305,0.0
1,carriage,target,horizontal_flip,post,su0zcvsewa8gqv1,waggon,0.4155930045150093,0.0
1,surfboard,target,upside_down,post,su0zcvsewa8gqv1,knife,0.7401726624305254,0.0
1,garlic,target,upside_down,pre,su0zcvsewa8gqv1,water_fountain,0.7632438636694969,0.0
1,puddle,target,horizontal_flip,pre,su0zcvsewa8gqv1,,,0.0
1,missile,target,regular,post,su0zcvsewa8gqv1,stair,0.8815307562178212,0.0
1,snail,target,regular,pre,su0zcvsewa8gqv1,sweet,0.7061589088809253,0.0
2,garlic,target,upside_down,post,su0zcvsewa8gqv1,rabbit,0.6472192364954477,0.0
2,parking_meter,target,horizontal_flip,pre,su0zcvsewa8gqv1,phone_booth,0.5459345682803365,0.0
2,sardine,target,upside_down,pre,su0zcvsewa8gqv1,hand,0.7349672264515061,0.0
2,snail,target,regular,post,su0zcvsewa8gqv1,bug,0.4893298172672887,0.0
2,ginger,target,regular,pre,su0zcvsewa8gqv1,alligator,0.7393233915016671,0.0
2,puddle,target,horizontal_flip,post,su0zcvsewa8gqv1,stair,0.6878706052249337,0.0
3,sardine,target,upside_down,post,su0zcvsewa8gqv1,,,0.0
3,parking_meter,target,horizontal_flip,post,su0zcvsewa8gqv1,telephone_booth,0.5459345682803365,0.0
3,ginger,target,regular,post,su0zcvsewa8gqv1,egg,0.5390149731968483,0.0
3,peanut_butter,target,upside_down,pre,su0zcvsewa8gqv1,ashtray,0.7433446265199055,0.0
3,lip_gloss,target,horizontal_flip,pre,su0zcvsewa8gqv1,gun,0.8803738557801007,0.0
3,figurine,target,regular,pre,su0zcvsewa8gqv1,paint,0.6875349234435216,0.0
4,gutter,target,upside_down,pre,su0zcvsewa8gqv1,faucet,0.5331072287298089,0.0
4,peanut_butter,target,upside_down,post,su0zcvsewa8gqv1,ashtray,0.7433446265199055,0.0
4,lip_gloss,target,horizontal_flip,post,su0zcvsewa8gqv1,lipstick,0.3386423889777298,0.0
4,aloe,target,horizontal_flip,pre,su0zcvsewa8gqv1,spikelet,0.5717515652122858,0.0
4,figurine,target,regular,post,su0zcvsewa8gqv1,paint,0.6875349234435216,0.0
4,football_helmet,target,regular,pre,su0zcvsewa8gqv1,lawn_mower,0.7758740142932619,0.0
5,aloe,target,horizontal_flip,post,su0zcvsewa8gqv1,helmet,0.8437100520807653,0.0
5,gutter,target,upside_down,post,su0zcvsewa8gqv1,hose,0.56782185707855,0.0
5,football_helmet,target,regular,post,su0zcvsewa8gqv1,helmet,0.3335998265040213,0.0
0,candelabra,target,horizontal_flip,pre,5ba9jfyfdb5vmjf,toad,0.7254614967564799,0.0
0,gargoyle,target,upside_down,pre,5ba9jfyfdb5vmjf,,,0.0
0,steak,target,regular,pre,5ba9jfyfdb5vmjf,deer,0.6173591508460579,0.0
1,candelabra,target,horizontal_flip,post,5ba9jfyfdb5vmjf,rabbit,0.7214216491378043,0.0
1,hot-water_bottle,target,upside_down,pre,5ba9jfyfdb5vmjf,bird,0.5955999434472246,0.0
1,puffin,target,horizontal_flip,pre,5ba9jfyfdb5vmjf,cactus,0.5442873533490045,0.0
1,gargoyle,target,upside_down,post,5ba9jfyfdb5vmjf,harness,0.6892047614143337,0.0
1,steak,target,regular,post,5ba9jfyfdb5vmjf,toad,0.6697288866405172,0.0
1,snail,target,regular,pre,5ba9jfyfdb5vmjf,saddle,0.8439149690901471,0.0
2,hot-water_bottle,target,upside_down,post,5ba9jfyfdb5vmjf,bird,0.5955999434472246,0.0
2,lip_gloss,target,horizontal_flip,pre,5ba9jfyfdb5vmjf,bullet,0.8988487572891738,0.0
2,snail,target,regular,post,5ba9jfyfdb5vmjf,deer,0.568141723724348,0.0
2,puffin,target,horizontal_flip,post,5ba9jfyfdb5vmjf,,,0.0
2,shears,target,regular,pre,5ba9jfyfdb5vmjf,T-shirt,0.6650801615974467,0.0
2,ginger,target,upside_down,pre,5ba9jfyfdb5vmjf,tree,0.5877548176897807,0.0
3,lip_gloss,target,horizontal_flip,post,5ba9jfyfdb5vmjf,lip_balm,0.3699291824544676,0.0
3,puddle,target,upside_down,pre,5ba9jfyfdb5vmjf,house_trailer,0.7381360442189062,0.0
3,pedal,target,horizontal_flip,pre,5ba9jfyfdb5vmjf,engine,0.504155994023623,0.0
3,ginger,target,upside_down,post,5ba9jfyfdb5vmjf,gallus,0.6783991429118453,0.0
3,shears,target,regular,post,5ba9jfyfdb5vmjf,shears,0.0,1.0
3,bat2,target,regular,pre,5ba9jfyfdb5vmjf,stick,0.5351875283308576,0.0
4,pedal,target,horizontal_flip,post,5ba9jfyfdb5vmjf,nail_clippers,0.9082299133856258,0.0
4,carriage,target,regular,pre,5ba9jfyfdb5vmjf,hobby_horse,0.6314370807032621,0.0
4,buoy,target,upside_down,pre,5ba9jfyfdb5vmjf,snail,0.6832061336931847,0.0
4,peanut_butter,target,horizontal_flip,pre,5ba9jfyfdb5vmjf,daisy,0.6368133601146,0.0
4,bat2,target,regular,post,5ba9jfyfdb5vmjf,shears,0.7606540691629708,0.0
4,puddle,target,upside_down,post,5ba9jfyfdb5vmjf,house_trailer,0.7381360442189062,0.0
5,peanut_butter,target,horizontal_flip,post,5ba9jfyfdb5vmjf,peanut_butter,0.0,1.0
5,buoy,target,upside_down,post,5ba9jfyfdb5vmjf,apple,0.8156613449088681,0.0
5,carriage,target,regular,post,5ba9jfyfdb5vmjf,chariot,0.447927055369166,0.0
0,puffin,target,upside_down,pre,1zs0omwjpz5597f,map,0.7528402762386108,0.0
0,bat2,target,regular,pre,1zs0omwjpz5597f,gun,0.6546829000862524,0.0
0,pomegranate,target,horizontal_flip,pre,1zs0omwjpz5597f,face,0.7649353370188494,0.0
1,bullet,target,horizontal_flip,pre,1zs0omwjpz5597f,stair,0.7929658574116049,0.0
1,dumbbell,target,upside_down,pre,1zs0omwjpz5597f,comb,0.7208710661943412,0.0
1,pomegranate,target,horizontal_flip,post,1zs0omwjpz5597f,pomegranate,0.0,1.0
1,mannequin,target,regular,pre,1zs0omwjpz5597f,gate,0.7990940526937426,0.0
1,puffin,target,upside_down,post,1zs0omwjpz5597f,face,0.8481981226005102,0.0
1,bat2,target,regular,post,1zs0omwjpz5597f,bat2,0.0,1.0
2,bullet,target,horizontal_flip,post,1zs0omwjpz5597f,glass,0.6739180164479857,0.0
2,gutter,target,regular,pre,1zs0omwjpz5597f,step,0.6816417771069305,0.0
2,mannequin,target,regular,post,1zs0omwjpz5597f,door,0.6878157926766622,0.0
2,polar_bear,target,horizontal_flip,pre,1zs0omwjpz5597f,grass,0.7297535370989121,0.0
2,dumbbell,target,upside_down,post,1zs0omwjpz5597f,bullet,0.6507422785005923,0.0
2,drill,target,upside_down,pre,1zs0omwjpz5597f,guitar,0.7584043244862575,0.0
3,drill,target,upside_down,post,1zs0omwjpz5597f,drill,0.0,1.0
3,polar_bear,target,horizontal_flip,post,1zs0omwjpz5597f,polar_bear,0.0,1.0
3,gutter,target,regular,post,1zs0omwjpz5597f,gutter,0.0,1.0
3,surfboard,target,upside_down,pre,1zs0omwjpz5597f,door,0.8007905192163713,0.0
3,grasshopper,target,horizontal_flip,pre,1zs0omwjpz5597f,shark,0.5375958010440817,0.0
3,backpack,target,regular,pre,1zs0omwjpz5597f,tree,0.7205059186553548,0.0
4,surfboard,target,upside_down,post,1zs0omwjpz5597f,door,0.8007905192163713,0.0
4,ginger,target,regular,pre,1zs0omwjpz5597f,stone,0.6904071962864913,0.0
4,eclair,target,horizontal_flip,pre,1zs0omwjpz5597f,boat,0.836228595346469,0.0
4,backpack,target,regular,post,1zs0omwjpz5597f,tree,0.7205059186553548,0.0
4,peanut_butter,target,upside_down,pre,1zs0omwjpz5597f,ring,0.7995248640494981,0.0
4,grasshopper,target,horizontal_flip,post,1zs0omwjpz5597f,shark,0.5375958010440817,0.0
5,ginger,target,regular,post,1zs0omwjpz5597f,stone,0.6904071962864913,0.0
5,peanut_butter,target,upside_down,post,1zs0omwjpz5597f,peanut_butter,0.0,1.0
5,eclair,target,horizontal_flip,post,1zs0omwjpz5597f,boat,0.836228595346469,0.0
0,dumbbell,target,horizontal_flip,pre,menen9h4h7pv2q5,grass,0.8182918765484584,0.0
0,garlic,target,upside_down,pre,menen9h4h7pv2q5,bird,0.7368527084285086,0.0
0,puddle,target,regular,pre,menen9h4h7pv2q5,house_trailer,0.7381360442189062,0.0
1,garlic,target,upside_down,post,menen9h4h7pv2q5,flower,0.5706796569527366,0.0
1,backpack,target,regular,pre,menen9h4h7pv2q5,teething_ring,0.5796117807034276,0.0
1,sandal,target,horizontal_flip,pre,menen9h4h7pv2q5,man,0.8218650949321716,0.0
1,banana_peel,target,upside_down,pre,menen9h4h7pv2q5,rain_gage,0.7634106846142841,0.0
1,dumbbell,target,horizontal_flip,post,menen9h4h7pv2q5,grass,0.8182918765484584,0.0
1,puddle,target,regular,post,menen9h4h7pv2q5,puddle,0.0,1.0
2,hot-water_bottle,target,upside_down,pre,menen9h4h7pv2q5,sand,0.6443834211000306,0.0
2,football_helmet,target,regular,pre,menen9h4h7pv2q5,can,0.6701412336660159,0.0
2,aloe,target,horizontal_flip,pre,menen9h4h7pv2q5,spikelet,0.5717515652122858,0.0
2,banana_peel,target,upside_down,post,menen9h4h7pv2q5,window,0.7432867439504658,0.0
2,sandal,target,horizontal_flip,post,menen9h4h7pv2q5,sandal,0.0,1.0
2,backpack,target,regular,post,menen9h4h7pv2q5,teething_ring,0.5796117807034276,0.0
3,grasshopper,target,regular,pre,menen9h4h7pv2q5,plant,0.598823777229123,0.0
3,aloe,target,horizontal_flip,post,menen9h4h7pv2q5,wheelbarrow,0.8018050354490376,0.0
3,hot-water_bottle,target,upside_down,post,menen9h4h7pv2q5,sand,0.6443834211000306,0.0
3,missile,target,upside_down,pre,menen9h4h7pv2q5,plane,0.5759325222427851,0.0
3,football_helmet,target,regular,post,menen9h4h7pv2q5,gun,0.7276634138795448,0.0
3,punching_bag,target,horizontal_flip,pre,menen9h4h7pv2q5,pencil,0.7089224222934198,0.0
4,missile,target,upside_down,post,menen9h4h7pv2q5,plane,0.5759325222427851,0.0
4,bat2,target,regular,pre,menen9h4h7pv2q5,gun,0.6546829000862524,0.0
4,punching_bag,target,horizontal_flip,post,menen9h4h7pv2q5,pen,0.7772728842113865,0.0
4,puffin,target,upside_down,pre,menen9h4h7pv2q5,grass,0.663800773657029,0.0
4,scarf,target,horizontal_flip,pre,menen9h4h7pv2q5,wall,0.7703733896221308,0.0
4,grasshopper,target,regular,post,menen9h4h7pv2q5,grasshopper,0.0,1.0
5,puffin,target,upside_down,post,menen9h4h7pv2q5,grass,0.663800773657029,0.0
5,bat2,target,regular,post,menen9h4h7pv2q5,gun,0.6546829000862524,0.0
5,scarf,target,horizontal_flip,post,menen9h4h7pv2q5,wall,0.7703733896221308,0.0
0,steak,target,horizontal_flip,pre,3x9tmevt0v9es1r,shell,0.5565879782659338,0.0
0,buoy,target,upside_down,pre,3x9tmevt0v9es1r,clasp,0.6249845611426739,0.0
0,aloe,target,regular,pre,3x9tmevt0v9es1r,spikelet,0.5717515652122858,0.0
1,steak,target,horizontal_flip,post,3x9tmevt0v9es1r,rock,0.6719922857885261,0.0
1,puffin,target,horizontal_flip,pre,3x9tmevt0v9es1r,cloud,0.7631331857963336,0.0
1,buoy,target,upside_down,post,3x9tmevt0v9es1r,shell,0.7812195920816754,0.0
1,aloe,target,regular,post,3x9tmevt0v9es1r,spikelet,0.5717515652122858,0.0
1,backpack,target,regular,pre,3x9tmevt0v9es1r,shell,0.7695311196381085,0.0
1,magnifier,target,upside_down,pre,3x9tmevt0v9es1r,box,0.710162270607475,0.0
2,bat2,target,regular,pre,3x9tmevt0v9es1r,gun,0.6546829000862524,0.0
2,magnifier,target,upside_down,post,3x9tmevt0v9es1r,box,0.710162270607475,0.0
2,missile,target,upside_down,pre,3x9tmevt0v9es1r,table,0.8699231932190459,0.0
2,candelabra,target,horizontal_flip,pre,3x9tmevt0v9es1r,box,0.7799206532603736,0.0
2,backpack,target,regular,post,3x9tmevt0v9es1r,bag,0.2956385159317642,0.0
2,puffin,target,horizontal_flip,post,3x9tmevt0v9es1r,bird,0.3633124230668476,0.0
3,grasshopper,target,horizontal_flip,pre,3x9tmevt0v9es1r,rock,0.7322309144254249,0.0
3,candelabra,target,horizontal_flip,post,3x9tmevt0v9es1r,candlestick,0.3038730226832967,0.0
3,mannequin,target,upside_down,pre,3x9tmevt0v9es1r,rock,0.7968132154666943,0.0
3,bat2,target,regular,post,3x9tmevt0v9es1r,bat2,0.0,1.0
3,missile,target,upside_down,post,3x9tmevt0v9es1r,missile,0.0,1.0
3,parking_meter,target,regular,pre,3x9tmevt0v9es1r,box,0.752969344457169,0.0
4,sidecar,target,upside_down,pre,3x9tmevt0v9es1r,bug,0.8089782548863638,0.0
4,grasshopper,target,horizontal_flip,post,3x9tmevt0v9es1r,bug,0.422122652357514,0.0
4,mannequin,target,upside_down,post,3x9tmevt0v9es1r,rock,0.7968132154666943,0.0
4,polar_bear,target,horizontal_flip,pre,3x9tmevt0v9es1r,rock,0.7391980536601264,0.0
4,parking_meter,target,regular,post,3x9tmevt0v9es1r,machine,0.0839600780598934,0.0
4,bullet,target,regular,pre,3x9tmevt0v9es1r,missile,0.5898324275010156,0.0
5,polar_bear,target,horizontal_flip,post,3x9tmevt0v9es1r,polar_bear,0.0,1.0
5,sidecar,target,upside_down,post,3x9tmevt0v9es1r,bug,0.8089782548863638,0.0
5,bullet,target,regular,post,3x9tmevt0v9es1r,bullet,0.0,1.0
0,puffin,target,regular,pre,1dh4dvzppopjzvb,,,0.0
0,candelabra,target,horizontal_flip,pre,1dh4dvzppopjzvb,backcloth,0.7662152219527452,0.0
0,snail,target,upside_down,pre,1dh4dvzppopjzvb,blackboard,0.7819362465120765,0.0
1,aloe,target,regular,pre,1dh4dvzppopjzvb,,,0.0
1,snail,target,upside_down,post,1dh4dvzppopjzvb,blackboard,0.7819362465120765,0.0
1,candelabra,target,horizontal_flip,post,1dh4dvzppopjzvb,board,0.9483650251948758,0.0
1,puffin,target,regular,post,1dh4dvzppopjzvb,blackboard,0.7642386773565947,0.0
1,pedal,target,horizontal_flip,pre,1dh4dvzppopjzvb,razor_blade,0.6689180005871621,0.0
1,steak,target,upside_down,pre,1dh4dvzppopjzvb,blade,0.7073618355895186,0.0
2,ginger,target,horizontal_flip,pre,1dh4dvzppopjzvb,drawing_pin,0.8246960173813906,0.0
2,bullet,target,regular,pre,1dh4dvzppopjzvb,drawing_pin,0.6456361380127117,0.0
2,aloe,target,regular,post,1dh4dvzppopjzvb,drawing_pin,0.7736360639554539,0.0
2,shears,target,upside_down,pre,1dh4dvzppopjzvb,drawing_pin,0.613213554903516,0.0
2,steak,target,upside_down,post,1dh4dvzppopjzvb,,,0.0
2,pedal,target,horizontal_flip,post,1dh4dvzppopjzvb,blade,0.6318365707494553,0.0
3,bullet,target,regular,post,1dh4dvzppopjzvb,bullet,0.0,1.0
3,sidecar,target,upside_down,pre,1dh4dvzppopjzvb,drawing_pin,0.7025694880469364,0.0
3,shears,target,upside_down,post,1dh4dvzppopjzvb,board,1.005447245914008,0.0
3,ginger,target,horizontal_flip,post,1dh4dvzppopjzvb,,,0.0
3,dumbbell,target,regular,pre,1dh4dvzppopjzvb,surfboard,0.7118964149175129,0.0
3,grasshopper,target,horizontal_flip,pre,1dh4dvzppopjzvb,drawing_pin,0.7137055344389278,0.0
4,grasshopper,target,horizontal_flip,post,1dh4dvzppopjzvb,plane,0.7174472794589994,0.0
4,magnifier,target,regular,pre,1dh4dvzppopjzvb,,,0.0
4,sidecar,target,upside_down,post,1dh4dvzppopjzvb,baby,0.7139667528383562,0.0
4,football_helmet,target,horizontal_flip,pre,1dh4dvzppopjzvb,,,0.0
4,dumbbell,target,regular,post,1dh4dvzppopjzvb,watchband,0.6283151001778615,0.0
4,sardine,target,upside_down,pre,1dh4dvzppopjzvb,drawing_pin,0.7122698159994811,0.0
5,magnifier,target,regular,post,1dh4dvzppopjzvb,submarine,0.8510268291372642,0.0
5,football_helmet,target,horizontal_flip,post,1dh4dvzppopjzvb,machine_gun,0.7087615550024722,0.0
5,sardine,target,upside_down,post,1dh4dvzppopjzvb,drawing_pin,0.7122698159994811,0.0
0,pomegranate,target,upside_down,pre,4w13uz7sj9ov4p2,spider,0.6859322798017228,0.0
0,puddle,target,regular,pre,4w13uz7sj9ov4p2,train,0.8105056644999246,0.0
0,backpack,target,horizontal_flip,pre,4w13uz7sj9ov4p2,triangle,0.8554162445774537,0.0
1,eclair,target,upside_down,pre,4w13uz7sj9ov4p2,train,0.9075062549083364,0.0
1,carriage,target,horizontal_flip,pre,4w13uz7sj9ov4p2,wheel,0.4966751862843178,0.0
1,drill,target,regular,pre,4w13uz7sj9ov4p2,tractor,0.7771349699348646,0.0
1,backpack,target,horizontal_flip,post,4w13uz7sj9ov4p2,back_pack,0.0,0.0
1,puddle,target,regular,post,4w13uz7sj9ov4p2,tower,0.7682029556946662,0.0
1,pomegranate,target,upside_down,post,4w13uz7sj9ov4p2,grass,0.5749612743124727,0.0
2,bullet,target,horizontal_flip,pre,4w13uz7sj9ov4p2,knife,0.4845450990677514,0.0
2,grasshopper,target,regular,pre,4w13uz7sj9ov4p2,grasshopper,0.0,1.0
2,drill,target,regular,post,4w13uz7sj9ov4p2,drill,0.0,1.0
2,aloe,target,upside_down,pre,4w13uz7sj9ov4p2,key,0.8889728872090604,0.0
2,carriage,target,horizontal_flip,post,4w13uz7sj9ov4p2,carriage,0.0,1.0
