index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
586,,,,,,html-keyboard-response,586,1081944,0.0-11.0-5.119-1.119,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,374.80000001192093,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,120,3,dot,candelabra,candelabra_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,e,1,1,,,
590,,,,,,html-keyboard-response,590,1083398,0.0-11.0-5.120-1.120,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,397.2999999821186,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,121,3,dot,magnifier,magnifier_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,i,0,1,,,
594,,,,,,html-keyboard-response,594,1084842,0.0-11.0-5.121-1.121,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,382,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,122,3,dot,lip_gloss,lip_gloss_mooney_dot_off8,catch,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,
598,,,,,,html-keyboard-response,598,1086277,0.0-11.0-5.122-1.122,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,356.30000001192093,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,123,3,dot,aloe,aloe_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,
602,,,,,,html-keyboard-response,602,1087723,0.0-11.0-5.123-1.123,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,363.7999999821186,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,124,3,dot,lip_gloss,lip_gloss_mooney_dot_off6,catch,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,
606,,,,,,html-keyboard-response,606,1088852,0.0-11.0-5.124-1.124,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,59,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,125,3,dot,magnifier,magnifier_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,i,0,1,,,
610,,,,,,html-keyboard-response,610,1090054,0.0-11.0-5.125-1.125,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,141,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,126,3,dot,candelabra,candelabra_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,1,1,,,
614,,,,,,html-keyboard-response,614,1091597,0.0-11.0-5.126-1.126,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,491,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,127,3,dot,banana_peel,banana_peel_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,i,0,0,,,
618,,,,,,html-keyboard-response,618,1093416,0.0-11.0-5.127-1.127,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,737.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,128,3,dot,lip_gloss,lip_gloss_mooney_dot_on7,catch,horizontal_flip,post,on,Exp,dot_recog,i,0,0,,,
622,,,,,,html-keyboard-response,622,1095151,0.0-11.0-5.128-1.128,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,658.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,129,3,dot,aloe,aloe_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,
626,,,,,,html-keyboard-response,626,1096902,0.0-11.0-5.129-1.129,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,663.0999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,130,3,dot,candelabra,candelabra_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,e,1,0,,,
630,,,,,,html-keyboard-response,630,1098524,0.0-11.0-5.130-1.130,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,519.7999999821186,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,131,3,dot,snail,snail_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
634,,,,,,html-keyboard-response,634,1100163,0.0-11.0-5.131-1.131,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,559.9000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,132,3,dot,banana_peel,banana_peel_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,e,1,0,,,
638,,,,,,html-keyboard-response,638,1101878,0.0-11.0-5.132-1.132,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,655.3000000119209,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,133,3,dot,aloe,aloe_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
642,,,,,,html-keyboard-response,642,1103449,0.0-11.0-5.133-1.133,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,477.40000000596046,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,134,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,
646,,,,,,html-keyboard-response,646,1105156,0.0-11.0-5.134-1.134,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,638.1999999880791,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,135,3,dot,candelabra,candelabra_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,i,0,1,,,
650,,,,,,html-keyboard-response,650,1106589,0.0-11.0-5.135-1.135,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,358.40000000596046,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,136,3,dot,snail,snail_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
654,,,,,,html-keyboard-response,654,1108107,0.0-11.0-5.136-1.136,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,439,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,137,3,dot,magnifier,magnifier_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,i,0,0,,,
662,,,,,,survey-text-autocomplete,662,1131645,0.0-11.0-6.137-4.137,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"""timeout""",,,,,138,3,recognition,aloe,aloe_mooney,target,upside_down,post,null,Exp,Recognition,,,,,,0.0
669,,,,,,survey-text-autocomplete,669,1137900,0.0-11.0-6.138-4.138,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""denture""}",,,,,139,3,recognition,banana_peel,banana_peel_mooney,target,regular,pre,null,Exp,Recognition,,,,denture,0.6374564761697882,0.0
676,,,,,,survey-text-autocomplete,676,1144814,0.0-11.0-6.139-4.139,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""tin""}",,,,,140,3,recognition,magnifier,magnifier_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,tin,0.6757992767460883,0.0
