index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
642,,,,,,html-keyboard-response,642,827708,0.0-11.0-5.132-1.132,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,138.59999999403954,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,133,3,dot,football_helmet,football_helmet_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
646,,,,,,html-keyboard-response,646,828922,0.0-11.0-5.133-1.133,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,173.10000000149012,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,134,3,dot,gargoyle,gargoyle_mooney_dot_off8,catch,horizontal_flip,post,off,Exp,dot_recog,i,1,0,,,
650,,,,,,html-keyboard-response,650,830984,0.0-11.0-5.134-1.134,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1020.3999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,135,3,dot,dumbbell,dumbbell_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
654,,,,,,html-keyboard-response,654,832415,0.0-11.0-5.135-1.135,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,380.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/garlic_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,136,3,dot,garlic,garlic_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,i,1,1,,,
658,,,,,,html-keyboard-response,658,834010,0.0-11.0-5.136-1.136,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,551.2999999970198,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,137,3,dot,football_helmet,football_helmet_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,1,0,,,
666,,,,,,survey-text-autocomplete,666,844614,0.0-11.0-6.137-4.137,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""peanut butter""}",,,,,,,,,,,,,,,138,3,recognition,peanut_butter,peanut_butter_mooney,target,upside_down,post,null,Exp,Recognition,,,,peanut_butter,0.0,1.0
673,,,,,,survey-text-autocomplete,673,852009,0.0-11.0-6.138-4.138,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""road sign""}",,,,,,,,,,,,,,,139,3,recognition,gargoyle,gargoyle_mooney,catch,horizontal_flip,post,null,Exp,Recognition,,,,road_sign,0.6708710021132149,0.0
680,,,,,,survey-text-autocomplete,680,857835,0.0-11.0-6.139-4.139,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""pedal""}",,,,,,,,,,,,,,,140,3,recognition,pedal,pedal_mooney,target,regular,post,null,Exp,Recognition,,,,pedal,0.0,1.0
687,,,,,,survey-text-autocomplete,687,867536,0.0-11.0-6.140-4.140,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""car""}",,,,,,,,,,,,,,,141,3,recognition,football_helmet,football_helmet_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,car,0.7010231342956577,0.0
694,,,,,,survey-text-autocomplete,694,874081,0.0-11.0-6.141-4.141,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""pedal""}",,,,,,,,,,,,,,,142,3,recognition,dumbbell,dumbbell_mooney,target,upside_down,pre,null,Exp,Recognition,,,,pedal,0.5948230711144784,0.0
701,,,,,,survey-text-autocomplete,701,882766,0.0-11.0-6.142-4.142,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""road sign""}",,,,,,,,,,,,,,,143,3,recognition,garlic,garlic_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,road_sign,0.9321797035848127,0.0
708,,,,,,survey-text-autocomplete,708,899106,0.0-11.0-6.143-4.143,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""pedal""}",,,,,,,,,,,,,,,144,3,recognition,punching_bag,punching_bag_mooney,target,regular,pre,null,Exp,Recognition,,,,pedal,0.7635199725722294,0.0
715,,,,,,survey-text-autocomplete,715,905820,0.0-11.0-6.144-4.144,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""car""}",,,,,,,,,,,,,,,145,3,recognition,football_helmet,football_helmet,target,horizontal_flip,color,null,Exp,Recognition,,,,car,0.7010231342956577,0.0
722,,,,,,survey-text-autocomplete,722,912433,0.0-11.0-6.145-4.145,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""dumbbell""}",,,,,,,,,,,,,,,146,3,recognition,dumbbell,dumbbell,target,upside_down,color,null,Exp,Recognition,,,,dumbbell,0.0,1.0
729,,,,,,survey-text-autocomplete,729,932759,0.0-11.0-6.146-4.146,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""boxing glove""}",,,,,,,,,,,,,,,147,3,recognition,punching_bag,punching_bag,target,regular,color,null,Exp,Recognition,,,,boxing_gloves,0.28535254992334314,0.0
735,,,,,,html-keyboard-response,735,940128,0.0-11.0-5.147-1.147,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,2951.10000000149,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,148,4,dot,dumbbell,dumbbell_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,i,1,1,,,
739,,,,,,html-keyboard-response,739,941775,0.0-11.0-5.148-1.148,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,599.7000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,149,4,dot,ginger,ginger_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
743,,,,,,html-keyboard-response,743,943600,0.0-11.0-5.149-1.149,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,775.8000000044703,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,150,4,dot,bat2,bat2_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
747,,,,,,html-keyboard-response,747,945118,0.0-11.0-5.150-1.150,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,467.3999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/figurine_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,151,4,dot,figurine,figurine_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,1,0,,,
751,,,,,,html-keyboard-response,751,947273,0.0-11.0-5.151-1.151,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1103.2000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,152,4,dot,bat2,bat2_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
755,,,,,,html-keyboard-response,755,949301,0.0-11.0-5.152-1.152,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,980.1000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,153,4,dot,football_helmet,football_helmet_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,i,1,1,,,
759,,,,,,html-keyboard-response,759,951038,0.0-11.0-5.153-1.153,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,680,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/figurine_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,154,4,dot,figurine,figurine_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,1,0,,,
763,,,,,,html-keyboard-response,763,954190,0.0-11.0-5.154-1.154,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,2099.60000000149,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/punching_bag_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,155,4,dot,punching_bag,punching_bag_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,i,1,0,,,
767,,,,,,html-keyboard-response,767,956094,0.0-11.0-5.155-1.155,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,861.6999999955297,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,156,4,dot,bat2,bat2_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
771,,,,,,html-keyboard-response,771,958681,0.0-11.0-5.156-1.156,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1543.8999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,157,4,dot,dumbbell,dumbbell_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,1,0,,,
775,,,,,,html-keyboard-response,775,960584,0.0-11.0-5.157-1.157,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,857.8999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,158,4,dot,football_helmet,football_helmet_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,i,1,0,,,
779,,,,,,html-keyboard-response,779,962003,0.0-11.0-5.158-1.158,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,369.59999999403954,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,159,4,dot,ginger,ginger_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
783,,,,,,html-keyboard-response,783,968082,0.0-11.0-5.159-1.159,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,5009.79999999702,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,160,4,dot,bat2,bat2_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,i,1,0,,,
787,,,,,,html-keyboard-response,787,971964,0.0-11.0-5.160-1.160,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,2814.5999999940395,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/punching_bag_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,161,4,dot,punching_bag,punching_bag_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,i,1,1,,,
791,,,,,,html-keyboard-response,791,976938,0.0-11.0-5.161-1.161,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,3910.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/figurine_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,162,4,dot,figurine,figurine_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,1,1,,,
795,,,,,,html-keyboard-response,795,982998,0.0-11.0-5.162-1.162,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,null,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,163,4,dot,ginger,ginger_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,,0,1,,,
799,,,,,,html-keyboard-response,799,989057,0.0-11.0-5.163-1.163,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,null,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",null,164,4,dot,football_helmet,football_helmet_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,,0,0,,,
803,,,,,,html-keyboard-response,803,991877,0.0-11.0-5.164-1.164,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1774.7000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/punching_bag_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,165,4,dot,punching_bag,punching_bag_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,0,0,,,
807,,,,,,html-keyboard-response,807,994639,0.0-11.0-5.165-1.165,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1715.1999999955297,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/ginger_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,166,4,dot,ginger,ginger_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,e,0,1,,,
811,,,,,,html-keyboard-response,811,1000297,0.0-11.0-5.166-1.166,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,4614.39999999851,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/figurine_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,167,4,dot,figurine,figurine_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,0,0,,,
815,,,,,,html-keyboard-response,815,1002254,0.0-11.0-5.167-1.167,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,887.6000000014901,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,168,4,dot,dumbbell,dumbbell_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,i,1,1,,,
819,,,,,,html-keyboard-response,819,1005164,0.0-11.0-5.168-1.168,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,1869.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/punching_bag_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,169,4,dot,punching_bag,punching_bag_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,e,0,1,,,
823,,,,,,html-keyboard-response,823,1009230,0.0-11.0-5.169-1.169,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,3021.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/football_helmet_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,170,4,dot,football_helmet,football_helmet_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,0,1,,,
827,,,,,,html-keyboard-response,827,1013267,0.0-11.0-5.170-1.170,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,2970,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,171,4,dot,dumbbell,dumbbell_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,i,1,0,,,
835,,,,,,survey-text-autocomplete,835,1023456,0.0-11.0-6.171-4.171,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""foot""}",,,,,,,,,,,,,,,172,4,recognition,ginger,ginger_mooney,target,regular,pre,null,Exp,Recognition,,,,foot,0.7839585828772554,0.0
842,,,,,,survey-text-autocomplete,842,1034899,0.0-11.0-6.172-4.172,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""car""}",,,,,,,,,,,,,,,173,4,recognition,football_helmet,football_helmet_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,car,0.7010231342956577,0.0
849,,,,,,survey-text-autocomplete,849,1045011,0.0-11.0-6.173-4.173,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""pedal""}",,,,,,,,,,,,,,,174,4,recognition,punching_bag,punching_bag_mooney,target,regular,post,null,Exp,Recognition,,,,pedal,0.7635199725722294,0.0
856,,,,,,survey-text-autocomplete,856,1052304,0.0-11.0-6.174-4.174,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""road sign""}",,,,,,,,,,,,,,,175,4,recognition,figurine,figurine_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,road_sign,0.6740409619358931,0.0
863,,,,,,survey-text-autocomplete,863,1062840,0.0-11.0-6.175-4.175,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""car""}",,,,,,,,,,,,,,,176,4,recognition,dumbbell,dumbbell_mooney,target,upside_down,post,null,Exp,Recognition,,,,car,0.7023951507166599,0.0
870,,,,,,survey-text-autocomplete,870,1069564,0.0-11.0-6.176-4.176,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""river horse""}",,,,,,,,,,,,,,,177,4,recognition,bat2,bat2_mooney,target,upside_down,pre,null,Exp,Recognition,,,,river_horse,0.7689765630408245,0.0
877,,,,,,survey-text-autocomplete,877,1078151,0.0-11.0-6.177-4.177,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""pedal""}",,,,,,,,,,,,,,,178,4,recognition,ginger,ginger,target,regular,color,null,Exp,Recognition,,,,pedal,0.8999119839857921,0.0
884,,,,,,survey-text-autocomplete,884,1088187,0.0-11.0-6.178-4.178,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"{""recognition"":""bat""}",,,,,,,,,,,,,,,179,4,recognition,bat2,bat2,target,upside_down,color,null,Exp,Recognition,,,,bat2,0.0,1.0
891,,,,,,survey-text-autocomplete,891,1110338,0.0-11.0-6.179-4.179,Chrome,135.0,Windows,10,undefined,undefined,1280 x 720,1280 x 593,w2ryxt1uf0k0gae,https://exponline.ugr.es/publix/939/983/start?srid=18194,6791f6dd715489698cb9523e,20,28,South Africa,Male,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,180,4,recognition,figurine,figurine,target,horizontal_flip,color,null,Exp,Recognition,,,,,,0.0
